item_topic,source_topic,age_segment,dt,visits
Интересные факты,Дети,36-40,2019-09-24 18:55:00,3
Интересные факты,Дети,36-40,2019-09-24 18:56:00,10
Интересные факты,Дети,36-40,2019-09-24 18:57:00,8
Интересные факты,Дети,36-40,2019-09-24 18:58:00,10
Интересные факты,Дети,36-40,2019-09-24 18:59:00,5
Интересные факты,Дети,36-40,2019-09-24 19:00:00,4
Интересные факты,Дети,41-45,2019-09-24 18:32:00,1
Интересные факты,Дети,41-45,2019-09-24 18:54:00,2
Интересные факты,Дети,41-45,2019-09-24 18:55:00,3
Интересные факты,Дети,41-45,2019-09-24 18:56:00,3
Интересные факты,Дети,41-45,2019-09-24 18:57:00,2
Интересные факты,Дети,41-45,2019-09-24 18:58:00,4
Интересные факты,Дети,41-45,2019-09-24 18:59:00,4
Интересные факты,Дети,41-45,2019-09-24 19:00:00,1
Интересные факты,Дети,45+,2019-09-24 18:32:00,1
Интересные факты,Дети,45+,2019-09-24 18:54:00,2
Интересные факты,Дети,45+,2019-09-24 18:55:00,2
Интересные факты,Дети,45+,2019-09-24 18:56:00,4
Интересные факты,Дети,45+,2019-09-24 18:57:00,5
Интересные факты,Дети,45+,2019-09-24 18:58:00,1
Интересные факты,Дети,45+,2019-09-24 18:59:00,1
Интересные факты,Дети,45+,2019-09-24 19:00:00,2
Интересные факты,Еда,18-25,2019-09-24 18:28:00,2
Интересные факты,Еда,18-25,2019-09-24 18:30:00,2
Интересные факты,Еда,18-25,2019-09-24 18:31:00,2
Интересные факты,Еда,18-25,2019-09-24 18:32:00,1
Интересные факты,Еда,18-25,2019-09-24 18:53:00,2
Интересные факты,Еда,18-25,2019-09-24 18:54:00,13
Интересные факты,Еда,18-25,2019-09-24 18:55:00,20
Интересные факты,Еда,18-25,2019-09-24 18:56:00,37
Интересные факты,Еда,18-25,2019-09-24 18:57:00,42
Интересные факты,Еда,18-25,2019-09-24 18:58:00,39
Интересные факты,Еда,18-25,2019-09-24 18:59:00,39
Интересные факты,Еда,18-25,2019-09-24 19:00:00,9
Интересные факты,Еда,26-30,2019-09-24 18:28:00,1
Интересные факты,Еда,26-30,2019-09-24 18:29:00,2
Интересные факты,Еда,26-30,2019-09-24 18:31:00,2
Интересные факты,Еда,26-30,2019-09-24 18:32:00,2
Интересные факты,Еда,26-30,2019-09-24 18:54:00,4
Интересные факты,Еда,26-30,2019-09-24 18:55:00,7
Интересные факты,Еда,26-30,2019-09-24 18:56:00,15
Интересные факты,Еда,26-30,2019-09-24 18:57:00,11
Интересные факты,Еда,26-30,2019-09-24 18:58:00,12
Интересные факты,Еда,26-30,2019-09-24 18:59:00,11
Интересные факты,Еда,26-30,2019-09-24 19:00:00,3
Интересные факты,Еда,31-35,2019-09-24 18:33:00,2
Интересные факты,Еда,31-35,2019-09-24 18:54:00,1
Интересные факты,Еда,31-35,2019-09-24 18:55:00,3
Интересные факты,Еда,31-35,2019-09-24 18:56:00,4
Интересные факты,Еда,31-35,2019-09-24 18:57:00,9
Интересные факты,Еда,31-35,2019-09-24 18:58:00,10
Интересные факты,Еда,31-35,2019-09-24 18:59:00,16
Интересные факты,Еда,31-35,2019-09-24 19:00:00,3
Интересные факты,Еда,36-40,2019-09-24 18:32:00,1
Интересные факты,Еда,36-40,2019-09-24 18:55:00,1
Интересные факты,Еда,36-40,2019-09-24 18:56:00,8
Интересные факты,Еда,36-40,2019-09-24 18:57:00,5
Интересные факты,Еда,36-40,2019-09-24 18:58:00,8
Интересные факты,Еда,36-40,2019-09-24 18:59:00,10
Интересные факты,Еда,36-40,2019-09-24 19:00:00,1
Интересные факты,Еда,41-45,2019-09-24 18:31:00,1
Интересные факты,Еда,41-45,2019-09-24 18:54:00,1
Интересные факты,Еда,41-45,2019-09-24 18:55:00,2
Интересные факты,Еда,41-45,2019-09-24 18:56:00,1
Интересные факты,Еда,41-45,2019-09-24 18:57:00,5
Интересные факты,Еда,41-45,2019-09-24 18:58:00,4
Интересные факты,Еда,41-45,2019-09-24 18:59:00,4
Интересные факты,Еда,41-45,2019-09-24 19:00:00,2
Интересные факты,Еда,45+,2019-09-24 18:56:00,2
Интересные факты,Еда,45+,2019-09-24 18:57:00,4
Интересные факты,Еда,45+,2019-09-24 18:58:00,3
Интересные факты,Еда,45+,2019-09-24 18:59:00,2
Интересные факты,Здоровье,18-25,2019-09-24 18:28:00,2
Интересные факты,Здоровье,18-25,2019-09-24 18:29:00,5
Интересные факты,Здоровье,18-25,2019-09-24 18:30:00,8
Интересные факты,Здоровье,18-25,2019-09-24 18:31:00,7
Интересные факты,Здоровье,18-25,2019-09-24 18:32:00,12
Интересные факты,Здоровье,18-25,2019-09-24 18:33:00,7
Интересные факты,Здоровье,18-25,2019-09-24 18:34:00,3
Интересные факты,Здоровье,18-25,2019-09-24 18:52:00,2
Интересные факты,Здоровье,18-25,2019-09-24 18:53:00,3
Интересные факты,Здоровье,18-25,2019-09-24 18:54:00,43
Интересные факты,Здоровье,18-25,2019-09-24 18:55:00,104
Интересные факты,Здоровье,18-25,2019-09-24 18:56:00,185
Интересные факты,Здоровье,18-25,2019-09-24 18:57:00,206
Интересные факты,Здоровье,18-25,2019-09-24 18:58:00,207
Интересные факты,Здоровье,18-25,2019-09-24 18:59:00,183
Интересные факты,Здоровье,18-25,2019-09-24 19:00:00,59
Интересные факты,Здоровье,26-30,2019-09-24 18:28:00,2
Интересные факты,Здоровье,26-30,2019-09-24 18:29:00,1
Интересные факты,Здоровье,26-30,2019-09-24 18:31:00,3
Интересные факты,Здоровье,26-30,2019-09-24 18:32:00,2
Интересные факты,Здоровье,26-30,2019-09-24 18:33:00,1
Интересные факты,Здоровье,26-30,2019-09-24 18:34:00,2
Интересные факты,Здоровье,26-30,2019-09-24 18:52:00,2
Интересные факты,Здоровье,26-30,2019-09-24 18:53:00,5
Интересные факты,Здоровье,26-30,2019-09-24 18:54:00,21
Интересные факты,Здоровье,26-30,2019-09-24 18:55:00,44
Интересные факты,Здоровье,26-30,2019-09-24 18:56:00,66
Интересные факты,Здоровье,26-30,2019-09-24 18:57:00,86
Интересные факты,Здоровье,26-30,2019-09-24 18:58:00,72
Интересные факты,Здоровье,26-30,2019-09-24 18:59:00,74
Интересные факты,Здоровье,26-30,2019-09-24 19:00:00,24
Интересные факты,Здоровье,31-35,2019-09-24 18:30:00,4
Интересные факты,Здоровье,31-35,2019-09-24 18:31:00,2
Интересные факты,Здоровье,31-35,2019-09-24 18:32:00,2
Интересные факты,Здоровье,31-35,2019-09-24 18:33:00,3
Интересные факты,Здоровье,31-35,2019-09-24 18:34:00,1
Интересные факты,Здоровье,31-35,2019-09-24 18:53:00,1
Интересные факты,Здоровье,31-35,2019-09-24 18:54:00,17
Интересные факты,Здоровье,31-35,2019-09-24 18:55:00,28
Интересные факты,Здоровье,31-35,2019-09-24 18:56:00,67
Интересные факты,Здоровье,31-35,2019-09-24 18:57:00,61
Интересные факты,Здоровье,31-35,2019-09-24 18:58:00,67
Интересные факты,Здоровье,31-35,2019-09-24 18:59:00,47
Интересные факты,Здоровье,31-35,2019-09-24 19:00:00,14
Интересные факты,Здоровье,36-40,2019-09-24 18:29:00,1
Интересные факты,Здоровье,36-40,2019-09-24 18:30:00,2
Интересные факты,Здоровье,36-40,2019-09-24 18:31:00,1
Интересные факты,Здоровье,36-40,2019-09-24 18:32:00,3
Интересные факты,Здоровье,36-40,2019-09-24 18:34:00,1
Интересные факты,Здоровье,36-40,2019-09-24 18:53:00,1
Интересные факты,Здоровье,36-40,2019-09-24 18:54:00,10
Интересные факты,Здоровье,36-40,2019-09-24 18:55:00,18
Интересные факты,Здоровье,36-40,2019-09-24 18:56:00,32
Интересные факты,Здоровье,36-40,2019-09-24 18:57:00,40
Интересные факты,Здоровье,36-40,2019-09-24 18:58:00,43
Интересные факты,Здоровье,36-40,2019-09-24 18:59:00,33
Интересные факты,Здоровье,36-40,2019-09-24 19:00:00,10
Интересные факты,Здоровье,41-45,2019-09-24 18:29:00,1
Интересные факты,Здоровье,41-45,2019-09-24 18:32:00,1
Интересные факты,Здоровье,41-45,2019-09-24 18:33:00,1
Интересные факты,Здоровье,41-45,2019-09-24 18:53:00,2
Интересные факты,Здоровье,41-45,2019-09-24 18:54:00,3
Интересные факты,Здоровье,41-45,2019-09-24 18:55:00,7
Интересные факты,Здоровье,41-45,2019-09-24 18:56:00,10
Интересные факты,Здоровье,41-45,2019-09-24 18:57:00,15
Интересные факты,Здоровье,41-45,2019-09-24 18:58:00,20
Интересные факты,Здоровье,41-45,2019-09-24 18:59:00,9
Интересные факты,Здоровье,41-45,2019-09-24 19:00:00,7
Интересные факты,Здоровье,45+,2019-09-24 18:30:00,1
Интересные факты,Здоровье,45+,2019-09-24 18:32:00,2
Интересные факты,Здоровье,45+,2019-09-24 18:53:00,1
Интересные факты,Здоровье,45+,2019-09-24 18:54:00,3
Интересные факты,Здоровье,45+,2019-09-24 18:55:00,10
Интересные факты,Здоровье,45+,2019-09-24 18:56:00,11
Интересные факты,Здоровье,45+,2019-09-24 18:57:00,14
Интересные факты,Здоровье,45+,2019-09-24 18:58:00,8
Интересные факты,Здоровье,45+,2019-09-24 18:59:00,13
Интересные факты,Здоровье,45+,2019-09-24 19:00:00,1
Интересные факты,Знаменитости,18-25,2019-09-24 18:28:00,1
Интересные факты,Знаменитости,18-25,2019-09-24 18:30:00,3
Интересные факты,Знаменитости,18-25,2019-09-24 18:31:00,2
Интересные факты,Знаменитости,18-25,2019-09-24 18:32:00,2
Интересные факты,Знаменитости,18-25,2019-09-24 18:34:00,3
Интересные факты,Знаменитости,18-25,2019-09-24 18:35:00,1
Интересные факты,Знаменитости,18-25,2019-09-24 18:54:00,11
Интересные факты,Знаменитости,18-25,2019-09-24 18:55:00,23
Интересные факты,Знаменитости,18-25,2019-09-24 18:56:00,30
Интересные факты,Знаменитости,18-25,2019-09-24 18:57:00,35
Интересные факты,Знаменитости,18-25,2019-09-24 18:58:00,35
Интересные факты,Знаменитости,18-25,2019-09-24 18:59:00,42
Интересные факты,Знаменитости,18-25,2019-09-24 19:00:00,18
Интересные факты,Знаменитости,26-30,2019-09-24 18:30:00,1
Интересные факты,Знаменитости,26-30,2019-09-24 18:31:00,3
Интересные факты,Знаменитости,26-30,2019-09-24 18:32:00,1
Интересные факты,Знаменитости,26-30,2019-09-24 18:33:00,3
Интересные факты,Знаменитости,26-30,2019-09-24 18:52:00,1
Интересные факты,Знаменитости,26-30,2019-09-24 18:53:00,2
Интересные факты,Знаменитости,26-30,2019-09-24 18:54:00,6
Интересные факты,Знаменитости,26-30,2019-09-24 18:55:00,10
